purchase_price,rooms,size_sqm,address,avg_comparable_rent,comparable_rent_count,estimated_gross_yield,link
3350000.0,5.0,200.0,בית וגן אושרי | דו משפחתי,9400.0,1,0.0337,https://www.yad2.co.il/realestate/item/south/604mk9k6?opened-from=feed&component-type=main_feed&spot=standard&location=42
,6.0,375.0,יהלום הנכס | לא צוין מחיר,10650.0,2,,https://www.yad2.co.il/realestate/item/south/l49ujj23?opened-from=feed&component-type=main_feed&spot=standard&location=43
5200000.0,6.0,276.0,IDEAL CITY | גן יבנה מערב,8500.0,1,0.0196,https://www.yad2.co.il/realestate/item/south/m8m9zl6a?opened-from=feed&component-type=main_feed&spot=standard&location=44
5250000.0,5.5,450.0,"אמסי נדל""ן - Amsi | נאות הפרחים",,0,,https://www.yad2.co.il/realestate/item/south/hqi356y1?opened-from=feed&component-type=main_feed&spot=standard&location=45
3690000.0,6.0,250.0,"אמסי נדל""ן - Amsi | גן יבנה מערב",8500.0,1,0.0276,https://www.yad2.co.il/realestate/item/south/i1727qf6?opened-from=feed&component-type=main_feed&spot=standard&location=46
,6.0,,פרויקט במבצע | PULSE יבנה,10060.0,5,,https://www.yad2.co.il/yad1/project/south/18370/apartment/1005037?wat=1_0_0_0_22_0_0_49_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15149_s_ws_ListingPro_1005037
2380000.0,5.0,118.0,פרויקט חדש | מתחם הדרור,,0,,https://www.yad2.co.il/yad1/project/south/15213/apartment/1006202?wat=1_0_0_0_22_0_0_50_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15150_s_ws_ListingPro_1006202
,4.0,200.0,פרויקט במבצע | האורנים יבנה,7500.0,1,,https://www.yad2.co.il/yad1/project/south/18235/apartment/1003999?wat=1_0_0_0_22_0_0_51_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15151_s_ws_ListingPro_1003999
2577000.0,5.0,139.0,פרויקט חדש | יבנה צפון,,0,,https://www.yad2.co.il/yad1/project/south/7516/apartment/1002423?wat=1_0_0_0_22_0_0_52_0_1_55_0_0_77&isRegion=true&site=_inres_x1_l_15152_s_ws_ListingPro_1002423
,6.0,,פרויקט חדש | HARMONY – אשדוד,10060.0,5,,https://www.yad2.co.il/yad1/project/south/7308/apartment/1002580?wat=1_0_0_0_22_0_0_53_0_1_61_0_0_77&isRegion=true&site=_inres_x1_l_16153_s_ws_ListingBasic_1002580
,4.0,,פרויקט במבצע | אייל פרץ באבן עזרא,482730.0,5,,https://www.yad2.co.il/yad1/project/south/17111/apartment/1002403?wat=1_0_0_0_22_0_0_54_0_1_61_0_0_77&isRegion=true&site=_inres_x1_l_16154_s_ws_ListingBasic_1002403
